"In _ent1_2017, _ent2_the_Mississippi_Blues_Trail honored ""Rocket 88"" for being an influential record with a marker in Lyon, Mississippi.",no_relation_found
"She rose to fame with the release of her _ent1_1999 single _ent2_""LA_Song_(Out_of_This_Town)"" from her second album Screamin' for My Supper.",no_relation_found
"_ent1_Big_John_Greer (_ent2_November_21,_1923 – May 12, 1972) was an American blues tenor saxophonist and vocalist, best known for his recordings from 1948 to 1956, which included ""Got You on My Mind"" and ""Bottle It Up and Go.",hasDateOfBirth
"Since then the frequency of Pete Rock's collaborations with the Wu-Tang have increased, as he provided production for Ghostface Killah's two 2006 solo albums, Fishscale and More Fish (including the unreleased song, ""Chunky""); Masta Killa's 2006 second album Made in _ent2_Brooklyn; the _ent1_Raekwon- and Masta Killa-featuring song ""PJ's"" from his own third solo album, NY's Finest; the single ""A Yo"" from Method Man & Redman's Blackout! 2; the song ""Sonny's Missing"", from _ent1_Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"More recently Havoc collaborated with the Wu on J. Dilla's posthumous single ""24K Rap"" alongside _ent1_Raekwon, and ""Evil Deeds"" from the _ent2_Wu-Tang_Clan compilation album Chamber Music.",hasMembershipOf
"_ent1_Granville_Henry_""Sticks""_McGhee (_ent2_March_23,_1918 – August 15, 1961) was an American jump blues guitarist, singer and songwriter, best known for his blues song ""Drinkin' Wine, Spo-Dee-O-Dee"", which he wrote with J. Mayo Williams


==",no_relation_found
"_ent1_Ivory_Joe_Hunter (_ent2_October_10,_1914 – November 8, 1974) was an American rhythm-and-blues singer, songwriter, and pianist.  ",hasDateOfBirth
DOOM also provided production for _ent1_Masta_Killa's 2006 album Made in _ent2_Brooklyn.,hasPlaceOfBirth
"_ent1_Boogie_Bill_Webb (_ent2_March_24,_1924 – August 22, 1990) was an American Louisiana blues and rhythm-and-blues guitarist, singer and songwriter.",hasDateOfBirth
"_ent1_Ramblin'_Tommy_Scott (_ent2_June_24,_1917 – September 30, 2013), aka ""Doc"" Tommy Scott, was an American country and rockabilly musician.


",hasDateOfBirth
"_ent1_Bill_Medley of _ent2_The_Righteous_Brothers was in attendance.


",hasMembershipOf
"_ent1_Cortelia_Clark (c. 1906 in _ent2_Chicago, Illinois, United States – December 24, 1969 in Nashville, Tennessee) was an American blues singer and guitarist, known for his performances on the streets of Nashville.",hasPlaceOfBirth
"Along with his fellow Motorola ROKR commercial co-stars, Bootsy Collins and Little Richard, Questlove's bandmates included Rick Nielsen (Cheap Trick), _ent1_Joe_Perry (_ent2_Aerosmith), Charlie Daniels, and Bernie Worrell.
",hasMembershipOf
"Willie Lee Perryman (_ent2_October_19,_1911 – July 25, 1985), usually known professionally as _ent1_Piano_Red and later in life as Dr. Feelgood, was an American blues musician, the first to hit the pop music charts.",hasDateOfBirth
"Born in Hamburg, New York, United States, the son of a Vietnam-era veteran, he has been honored with a number of awards including the Top _ent1_Blues Vocalist in Western New York (2003, 2004 and 2006), and Top _ent1_Blues Guitarist (1993, 1994, 1995, 1997, 2004, _ent2_2005, and 2006).  ",hasYearStarted
"_ent1_Ernest_Ray_Lane (_ent2_March_16,_1931 – July 8, 2012) was an American blues pianist.",no_relation_found
"On December 7, 2007, _ent1_Ray_Charles Plaza was opened in _ent2_Albany, Georgia, with a revolving, lighted bronze sculpture of Charles seated at a piano.


",hasPlaceOfBirth
"He formed the band _ent2_The_Fabulous_Thunderbirds with the lead singer Lou Ann Barton and harpist _ent1_Kim_Wilson, bassist Keith Ferguson, and drummers Mike Buck and Fran Christina.",hasMembershipOf
_ent1_Bessie_Smith and the Emerging Urban South in Black _ent2_Chattanooga.,hasPlaceOfBirth
"from _ent1_Ghostface_Killah's _ent2_Apollo_Kids.


",no_relation_found
"In _ent2_2005 he released What My _ent1_Blues are All About.


==",hasYearStarted
DOOM also provided production for _ent1_Masta_Killa's 2006 album Made in _ent2_Brooklyn.,hasPlaceOfBirth
"_ent1_Iron_Mike_Norton (born _ent2_October_20,_1973) is an American blues musician who plays slide guitar.",hasDateOfBirth
"In 2006 a cultural pathway, _ent1_Bob_Dylan Way, was inaugurated in _ent2_Duluth, Minnesota, the city where Dylan was born.",hasPlaceOfBirth
"Michael Coleman (_ent1_June 24, 1956 – November 2, _ent2_2014) was a Chicago blues guitarist, singer, and songwriter.",hasYearStarted
"2 from Masta Killa's second LP, Made in _ent2_Brooklyn and on the track ""Return of the North Star"" from _ent1_Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"Her early work was in the rhythm and blues genre, and she once opened for Ike & _ent1_Tina_Turner.",hasMembershipOf
"_ent1_Raymond_Everett_Reach, Jr. (born _ent2_August_3,_1948) is an American pianist, vocalist, guitarist, composer, arranger, music producer and educator, named by AL.com as one of ""30 Alabamians who changed jazz history.""",no_relation_found
"_ent1_Jason_Ricci (born _ent2_February_3,_1974) is an American harmonica player and singer.",no_relation_found
"_ent1_John_""Juke""_Logan (_ent2_September_11,_1946 – August 30, 2013) was an American electric blues harmonica player, musician, singer, pianist and songwriter.",no_relation_found
"Since then the frequency of Pete Rock's collaborations with the Wu-Tang have increased, as he provided production for Ghostface Killah's two 2006 solo albums, Fishscale and More Fish (including the unreleased song, ""Chunky""); _ent1_Masta_Killa's 2006 second album Made in _ent2_Brooklyn; the Raekwon- and _ent1_Masta_Killa-featuring song ""PJ's"" from his own third solo album, NY's Finest; the single ""A Yo"" from Method Man & Redman's Blackout! 2; the song ""Sonny's Missing"", from Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"Adolph Robert Thornton, Jr. (born _ent2_August_11,_1985), better known by his stage name _ent1_Young_Dolph, is an American rapper and songwriter.",hasDateOfBirth
"From her brief recording career, Johnson completed four songs during a famed recording session in _ent2_1930 which included Charley Patton, _ent1_Son_House, and Willie Brown.",hasYearStarted
"Judgement Day, on the song ""Play IV Keeps,"" which was produced by _ent2_Mobb_Deep producer _ent1_Havoc.",hasMembershipOf
"_ent1_Suhler has been playing professionally since _ent2_the_1980s and has performed with a variety of Blues legends that include George Thorogood, Johnny Winter, AC/DC, Buddy Whittington, Billy F. Gibbons, Joe Bonamassa, Elvin Bishop, and Buddy Guy along with many other notable musicians.",no_relation_found
"_ent1_Gil_Scott-Heron was born in _ent2_Chicago, Illinois.",hasPlaceOfBirth
"In _ent1_1996 he released a remix to his single ""_ent2_Woo-Hah!!",no_relation_found
"""We Got It"" and ""See Me""), and on _ent1_Masta_Killa's Made In _ent2_Brooklyn on the track ""East MCs"".",hasPlaceOfBirth
"KPEP was co-owned by Joe Treadway and Dave Stone (Pinkstone) who also owned the, now legendary, KDAV radio station in _ent2_Lubbock, Texas where _ent1_Buddy_Holly was also an on-air performer with Bob Montgomery, ""Buddy & Bob"".
",hasPlaceOfBirth
"_ent1_Bob_Dylan (born Robert Allen Zimmerman; _ent2_May_24,_1941) is an American singer-songwriter, author and visual artist.",hasDateOfBirth
"_ent1_George_Benson, _ent2_Big_Boss_Band (Warner Bros., 1990)
",no_relation_found
"_ent1_Bobby_Radcliff, (born Robert Radcliff Ewan, _ent2_September_22,_1951) is an American blues guitarist, singer, songwriter and painter.",hasDateOfBirth
"born _ent1_May_8,_1977) is an _ent2_American blues rock guitarist, singer and songwriter.",no_relation_found
The Ike & _ent1_Tina_Turner Revue ended abruptly in 1976.,hasMembershipOf
"_ent1_Steven_Frederic_Seagal (; born _ent2_April_10,_1952) is an American actor, screenwriter, producer, martial artist, and musician.
",no_relation_found
A 1959 instrumental performance by _ent1_Bill_Haley & His Comets was the final song the group recorded for Decca Records.,hasMembershipOf
"_ent1_Larry_Davis (_ent2_December_4,_1936 – April 19, 1994) was an American electric Texas blues and soul blues musician.",hasDateOfBirth
"Brent has appeared around the country at venues and events such as the Kennedy Center, the 2000 Republican National Convention, the _ent2_2005 presidential inauguration (sharing the bill with B.B. King), the Waldorf-Astoria Hotel, the British Embassy, Portland’s Waterfront _ent1_Blues Festival, the Edmonton _ent1_Blues Festival, the annual B.B. King Homecoming, and aboard the Legendary Rhythm & _ent1_Blues Cruise.


==",hasYearStarted
"_ent1_Eden_Brent (born _ent2_November_16,_1965 in Greenville, Mississippi, United States) is an American musician on the independent Yellow Dog Records label.",no_relation_found
"He served in the military in the early _ent2_1950s, before working as a chauffeur for _ent1_Chuck_Willis during his heyday.",hasYearStarted
"_ent1_Houston_Stackhouse (_ent2_September_28,_1910 – September 23, 1980) was an American Delta blues guitarist and singer.",hasDateOfBirth
"Due to his constant visibility next to _ent1_Method_Man, and his tendency to wear Wu-Tang related clothing on stage, some fans have confused Redman for being more than just an affiliate of the _ent2_Wu-Tang_Clan.",hasMembershipOf
"=
Transitions (_ent2_2005)
_ent1_Blues Power (2006)
",hasYearStarted
"He was described as ""_ent1_The_Ambassador_of_Soul"" by conductor, _ent2_Jeff_Tyzik.",no_relation_found
"In March 2019, Australian musician Zheani Sparkes released a diss track titled ""The Question"" detailing an alleged sexual assault on her by du Toit's _ent2_Die_Antwoord bandmate _ent1_Watkin_Tudor_Jones in South Africa in 2013.",hasMembershipOf
"Hart began playing clubs in Hollywood at the age of 15, and eventually enlisted bassist Tal Herzberg and guitarist Jimmy Khoury for _ent1_Beth_Hart and the Ocean of Souls, which was recorded in _ent2_1993.",hasYearStarted
"He met the  drummer Chuck Cotton at a local blues gig, and impressed by the fact that Cotton had played alongside Bob Margolin, they jointly started a band, which ended up competing at the _ent2_2005 International _ent1_Blues Challenge in Memphis, Tennessee.",hasYearStarted
"early 2006, _ent1_Everlast teamed up with his former House of Pain mates DJ Lethal and Danny Boy to join the hip-hop group _ent2_La_Coka_Nostra.",hasMembershipOf
"_ent1_Jim_Suhler was born in Dallas, Texas on _ent2_December_30,_1960.",hasDateOfBirth
"He was active on the _ent2_New_Orleans R&B scene since his teens, and became a session man on many hit recordings of the late 1950s and the 1960s, including those by _ent1_Allen_Toussaint, Irma Thomas, Lee Dorsey, Ernie K-Doe, and others.",hasPlaceOfBirth
"In 1995, _ent1_Killer_Mike briefly attended Atlanta's _ent2_Morehouse_College, where he met producers",hasSchool
"Polygon's video for ""The Riot Song"" premiered on MTV2’s show subterranean on _ent1_July 28, _ent2_2010.",hasYearStarted
Lee was recruited by _ent1_Ike_Turner to join the touring ensemble backing _ent2_Ike_&_Tina_Turner.,hasMembershipOf
"By the late _ent2_1950s, Hatch's harmonica style became influenced by Chicago blues players such as Little Walter, Snooky Pryor and _ent1_Junior_Wells.
",hasYearStarted
"At the age of 10, DeFrancesco joined a band in _ent2_Philadelphia that included jazz musicians Hank Mobley and _ent1_Philly_Joe_Jones.",hasPlaceOfBirth
"She died in _ent2_Dallas in early 1933, aged 27 at most, based on her age given in the 1910 and 1920 censuses, though her death certificate gave her birth year as 1907 and her age as 25.In 1960, the _ent2_Dallas pianist _ent1_Whistlin'_Alex_Moore told an interviewer that Tucker and Ida",hasPlaceOfBirth
"Outstanding New Talent"" on Broadway
_ent2_1989 - Big Bill Broonzy Award in _ent1_Paris
",hasYearStarted
"_ent1_Nora_Jean_Bruso (born _ent2_June_21,_1956) is an American Chicago and electric blues singer and songwriter.",no_relation_found
"Originally built in _ent1_1935, _ent2_the_Calvert_Street_Bridge was renamed the Duke Ellington Bridge in 1974.",no_relation_found
"_ent1_Douglas_Anderson_Supernaw (_ent2_September_26,_1960 – November 13, 2020) was an American country music artist.",no_relation_found
"Whitmore grew up on a 160-acre horse farm in _ent1_Lee_County, _ent2_Iowa, not far outside of Keokuk, _ent2_Iowa.",no_relation_found
"In _ent2_2005, Charels took part in a jam at the B.B. King's _ent1_Blues Club in Nashville, Tennessee, as he performed onstage with King, Coco Montoya, Garry Tallent of Bruce Springsteen's E Street Band, and other top musicians.


",hasYearStarted
He sold 20 unreleased Ike & _ent1_Tina_Turner masters to the independent label Esquire Records.,hasMembershipOf
"_ent2_Run_the_Jewels, a current collaboration of El-P with Atlanta-based rapper _ent1_Killer_Mike, was formed in 2013.",hasMembershipOf
"In _ent2_1989, she signed with Island Records and released the albums Seven Year Itch and Stickin' to My Guns, both of which were produced by Barry _ent1_Beckett and recorded at FAME Studios.",hasYearStarted
"_ent1_Samantha_Fish (born January 30, 1989) is an American singer-songwriter and guitarist originally from _ent2_Kansas_City, Missouri.  ",hasPlaceOfBirth
"_ent1_Jim_Suhler was born in _ent2_Dallas, Texas on December 30, 1960.",hasPlaceOfBirth
"Since then the frequency of Pete Rock's collaborations with the Wu-Tang have increased, as he provided production for Ghostface Killah's two 2006 solo albums, Fishscale and More Fish (including the unreleased song, ""Chunky""); _ent1_Masta_Killa's 2006 second album Made in _ent2_Brooklyn; the Raekwon- and _ent1_Masta_Killa-featuring song ""PJ's"" from his own third solo album, NY's Finest; the single ""A Yo"" from Method Man & Redman's Blackout! 2; the song ""Sonny's Missing"", from Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"McShann moved to _ent2_Kansas_City, Missouri, in 1936, and set up his own big band which variously featured _ent1_Charlie_Parker (1937–42), Al Hibbler, Ben Webster, Paul Quinichette, Bernard Anderson, Gene Ramey, Jimmy Coe, Gus Johnson (1938–43), Harold ""Doc"" West, Earl Coleman, Walter Brown, and Jimmy Witherspoon, among others.",hasPlaceOfBirth
"_ent1_Watkin_Tudor_Jones (born _ent2_26_September_1974), better known by his stage name Ninja, is a South African rapper, songwriter, record producer, and director.",no_relation_found
"Gerard Damien Long (born _ent2_November_9,_1990), better known by his stage name _ent1_Hodgy (formerly _ent1_Hodgy Beats), is an American rapper, songwriter and record producer.",hasDateOfBirth
"William Bunch (_ent2_December_21,_1902 – December 21, 1941), known as _ent1_Peetie_Wheatstraw, was an American musician, an influential figure among 1930s blues singers.  ",hasDateOfBirth
"The _ent1_Mose_Allison Collection _ent2_1956–1962 (Acrobat ACQCD-7078, four-CD set)
2015 :",hasYearStarted
"Robert Lee McCollum (_ent2_November_30,_1909 – November 5, 1967) was an American blues musician who played and recorded under the pseudonyms Robert Lee McCoy and _ent1_Robert_Nighthawk.",hasDateOfBirth
"followed by _ent1_Blues Carry Me Home (2003) and Let It Loose (_ent2_2005).His festival appearances have included Edmonton's Labatt _ent1_Blues Festival (2004), Koktebel Jazz Festival (2006) and Southside Shuffle in Port Credit, Ontario (2015).
",hasYearStarted
"_ent1_Flying_Lotus was born Steven Ellison on October 7, 1983, in _ent2_Los_Angeles, California.",hasPlaceOfBirth
"_ent1_Gaye_Adegbalola (born Gaye Todd, March 21, 1944, _ent2_Fredericksburg, Virginia, United States) is an American blues singer and guitarist, teacher, lecturer, activist, and photographer.


",hasPlaceOfBirth
Slow Train Coming (1979) featured the guitar accompaniment of _ent1_Mark_Knopfler (of _ent2_Dire_Straits) and was produced by veteran R&B producer Jerry Wexler.,hasMembershipOf
"Tyrone William Griffin Jr. (born _ent2_April_13,_1982), known professionally as Ty Dolla Sign (stylized as _ent1_Ty_Dolla_$ign or Ty$), is an American singer, songwriter, multi-instrumentalist, and record producer.",hasDateOfBirth
"In 2003, the album Proud Mary: The Best of Ike & _ent1_Tina_Turner was ranked No. 212 on Rolling Stone magazine's list of the 500 greatest albums of all time (No. 214 on 2012",hasMembershipOf
"_ent1_Randy_Crouch was born Randall Byron Crouch to mother Ruth Emma McMinn Crouch and father Hurbert Lee Crouch on _ent2_April_1,_1952 in Dallas,  Texas.  ",hasDateOfBirth
"– _ent1_The_Road_Goes_On_Forever in _ent2_1995.
",no_relation_found
"Moreover, in 2007 it was revealed that Fiasco, Kanye West and _ent1_Pharrell_Williams had formed a group called _ent2_Child_Rebel_Soldier.",hasMembershipOf
"In 2012, he released R.A.P. Music, produced entirely by American rapper and producer El-P. _ent1_Killer_Mike and El-P subsequently formed a duo in 2013, branding themselves _ent2_Run_the_Jewels; the duo was signed to Fool's Gold Records and released their self-titled debut in June of that year.
",hasMembershipOf
"In _ent2_1951, he joined a blues band formed by _ent1_Junior_Parker, called Little Junior's Blue Flames.",hasYearStarted
"More recently Havoc collaborated with the Wu on J. Dilla's posthumous single ""24K Rap"" alongside _ent1_Raekwon, and ""Evil Deeds"" from the _ent2_Wu-Tang_Clan compilation album Chamber Music.",hasMembershipOf
The group _ent1_first came to be due to the former _ent2_House_of_Pain_Hype man Danny Boy starting the group as a collective with rappers Slaine and Big Left,no_relation_found
"_ent1_Redman raised speculation himself when a quote he gave to _ent2_XXL made headlines in 2010, ""I am the last member of Wu Tang, like Method Man",no_relation_found
"June 2014, she appeared with _ent1_Lurrie_Bell's _ent2_Chicago Blues Band in Pyla-sur-Mer, France.",hasPlaceOfBirth
He became a popular attraction around the _ent2_St._Louis nightclub scene alongside Ike Turner's Kings of Rhythm and _ent1_Chuck_Berry.,hasPlaceOfBirth
"""We Got It"" and ""See Me""), and on _ent1_Masta_Killa's Made In _ent2_Brooklyn on the track ""East MCs"".",hasPlaceOfBirth
"_ent1_Joey_DeFrancesco (born _ent2_April_10,_1971) is an American jazz organist, trumpeter, and vocalist.",no_relation_found
"She returned to _ent2_New_Orleans, where she appeared with _ent1_Freddie_Kohlman and Paul Barbarin.",hasPlaceOfBirth
"The style of the album reflects much of _ent1_Danger_Mouse's work since 2005, such as segments of Beck's ""Modern Guilt"", aspects of ""Dark Night of the Soul"", and songs like ""Mongrel Heart"" off of the self-titled _ent2_Broken_Bells album.",hasMembershipOf
"Steven Ellison (born _ent2_October_7,_1983), known by his stage name _ent1_Flying_Lotus or sometimes FlyLo, is an American record producer, musician, DJ, filmmaker, and rapper from Los Angeles, California.",hasDateOfBirth
"_ent1_Wynonie_Harris (_ent2_August_24,_1915 – June 14, 1969) was an American blues shouter and rhythm-and-blues singer of upbeat songs, featuring humorous, often ribald lyrics.",hasDateOfBirth
"Born in Boonville, Missouri, Lee was raised in _ent2_Kansas_City, and began her musical career around 1920, singing and playing piano in her brother George Lee's band, which for a time also included _ent1_Charlie_Parker.  ",hasPlaceOfBirth
"2 from Masta Killa's second LP, Made in _ent2_Brooklyn and on the track ""Return of the North Star"" from _ent1_Raekwon's Only Built 4 Cuban Linx...",hasPlaceOfBirth
"_ent1_Joseph_Young_Jr. (_ent2_September_23,_1927 – March 24, 1999), known as Mighty Joe Young, was an American Chicago blues guitarist.


",no_relation_found
"_ent1_George_""Buddy""_Guy (born _ent2_July_30,_1936) is an American blues guitarist and singer.",no_relation_found
"_ent1_Reverend_Gary_Davis, also Blind Gary Davis (born Gary D. Davis, _ent2_April_30,_1896 – May 5, 1972), was a blues and gospel singer who was also proficient on the banjo, guitar and harmonica.",hasDateOfBirth
"_ent1_Flying_Lotus has released six studio albums‍—‌1983 (2006), _ent2_Los_Angeles (2008), Cosmogramma (2010), Until the Quiet Comes (2012), You're Dead!",hasPlaceOfBirth
"Ellas McDaniel (born Ellas Otha Bates; _ent2_December_30,_1928 – June 2, 2008), known as _ent1_Bo_Diddley, was an American singer, guitarist, songwriter and music producer who played a key role in the transition from the blues to rock and roll.",hasDateOfBirth
"The _ent2_Brooklyn rapper first recorded with the Wu in 1996, when _ent1_Raekwon joined him for a RZA-produced remix of his first single, ""Doe or Die.""",hasPlaceOfBirth
"_ent1_James_Timothy_""Tim"" Holland Jr. (born _ent2_September_25,_1977), better known by his stage name Sole, is an American underground hip hop artist from Portland, Maine.",no_relation_found
"The group was signed to _ent1_Tommy_Boy_Records, and their self-titled debut album (_ent2_1992) went multi-platinum, spawning the successful DJ Muggs produced single ""Jump Around"".",no_relation_found
"_ent1_John_Watson_Jr. (_ent2_February_3,_1935 – May 17, 1996), known professionally as “Johnny Guitar” Watson, was an American blues, soul, and funk musician and singer-songwriter.",no_relation_found
"_ent1_Béla_Anton_Leoš_Fleck (born _ent2_July_10,_1958) is an American banjo player.",no_relation_found
"In July _ent2_2008, _ent1_Kid_Cudi released his first mixtape, A Kid Named Cudi (executive produced by Plain Pat and Emile Haynie), in collaboration with New York street-wear brand 10.Deep as a free download.",hasYearStarted
"_ent1_Otis_Taylor (born July 30, 1948, _ent2_Chicago, Illinois, United States) is an American blues musician.  ",hasPlaceOfBirth
"Left was recorded with Dan Magnusson on drums, was released by Warner Music on 29 September 2008, and features Ruby Turner and _ent1_Nick_Cave's _ent2_Grinderman.",hasMembershipOf
"_ent1_Zora_Young (born January 21, 1948, _ent2_West_Point, Mississippi, United States) is an American blues singer.",hasPlaceOfBirth
"He was born _ent1_Beau_De_Glen_Lipscomb near _ent2_Navasota, Texas.",no_relation_found
"from _ent1_Ghostface_Killah's _ent2_Apollo_Kids.


",no_relation_found
"In a BBC tribute in 1999, which marked the 50th anniversary of Lead Belly’s death, Van Morrison — while sitting alongside _ent1_Ronnie_Wood of _ent2_The_Rolling_Stones — claimed that the British popular music scene of the 1960s wouldn’t have happened if it weren’t for Lead Belly’s influence.",hasMembershipOf
"Annual Virginia Sociology Conference, Lexington, VA (2008)
Benefits of Music Making Across the Lifespan (paper), Annual SRAD conference at the Society for Research in Child _ent1_Development, Denver, CO (_ent2_2009)
Music of the Shenandoah Valley (lecture), Taubman Museum of Art, Roanoke, VA (2010)


==",hasYearStarted
"It was this output, and his Lunch Special mixes that drew the attention of Steve Ellison, aka _ent1_Flying_Lotus, and led to Jae's move to _ent2_Los_Angeles in 2007.After spending 6 months involving himself in the _ent2_Los_Angeles beat scene, and meeting the rest of the Brainfeeder roster,",hasPlaceOfBirth
"_ent1_McShann was born in _ent2_Muskogee, Oklahoma, and was nicknamed Hootie.",no_relation_found
"He released his debut solo album, Let Freedom Reign, in _ent1_2007 on _ent2_Cleopatra_Records.


===",no_relation_found
"Tariq Trotter (born _ent2_October_3,_1971), better known as _ent1_Black_Thought, is an American rapper, actor and the lead MC of the Philadelphia-based hip hop group",hasDateOfBirth
"Christopher Charles Lloyd (born _ent2_April_30,_1982), better known by his stage name _ent1_Lloyd_Banks, is an American rapper.",hasDateOfBirth
"The following is a list of _ent1_Wu-Tang_Clan's associated acts and affiliates, known as _ent2_the_Killa_Beez and the Wu Fam.",no_relation_found
"_ent1_Ash_Winston_Riser (born _ent2_August_29,_1989), also known by his former stage name Ashtrobot, is an American recording artist and music producer from Los Angeles, California.",no_relation_found
"He was born _ent1_Lloyd_Byron_Stripling on _ent2_August_20,_1961, in Atlanta, Georgia.",no_relation_found
"In 2006, _ent1_Danger_Mouse and CeeLo (as _ent2_Gnarls_Barkley) released their first album, St. Elsewhere, which included",hasMembershipOf
"Ray Charles, Crosby, Stills & Nash), Bobby Chouinard (drummer with Alice Cooper, Ted Nugent, Billy Squier and Robert Gordon), Jeff Levine (Joe Cocker), Tom Gambel (_ent2_Aerosmith), David Hull (substitute bassist for _ent2_Aerosmith on their 2006, 2008 and 2014 tours, David Hull was the bassist for The _ent1_Joe_Perry Project, the band Farrenheit (with Charlie Farren and John ""Muzz"" Muzzy) and The Buddy Miles Band.  ",hasMembershipOf
"– _ent1_The_Road_Goes_On_Forever in _ent2_1995.
",no_relation_found
"Inspired by _ent1_B.B._King and other _ent2_1950s artists, he played gospel music before attending college.",no_relation_found
It's About _ent1_Time (_ent2_2000).  ,hasYearStarted
"such Ike & _ent1_Tina_Turner, Albert King, Little Milton, and Benny Sharp.",hasMembershipOf
"_ent1_Larry_Garner (born _ent2_July_8,_1952 in New Orleans, Louisiana, United States) is a Louisiana blues musician best known for his 1994 album Too Blues.


",hasDateOfBirth
"_ent1_Richard_Pierce_Havens (_ent2_January_21,_1941 – April 22, 2013) was an American singer-songwriter and guitarist.",no_relation_found
"The Historic Society of Bamberg County held the first _ent1_Julius Daniels Memorial Blues Festival at the Dane Theater in Denmark, South Carolina, on October 23, _ent2_2010.  ",hasYearStarted
"_ent1_Eric_Sardinas (born November 10, 1970) is an American blues-rock slide guitarist born in _ent2_Fort_Lauderdale, Florida.  ",hasPlaceOfBirth
"_ent1_Luther_Johnson (born April 11, 1939, _ent2_Itta_Bena, Mississippi) is a Chicago blues singer and guitarist, who performs under the name Luther ""Guitar Junior"" Johnson.",hasPlaceOfBirth
"_ent1_Vinnie_Mele, was born Vincenzo Seraphino Mele in _ent2_Marietta, Ohio, the son of Anthony Mele Sr., who was the founding executive director of Washington Morgan Community Action Agency from 1967–1987, and Ada (Casto), a beautician.",hasPlaceOfBirth
"The Original Mono Recordings, a box set that for the first time presented Dylan's eight earliest albums, from _ent1_Bob_Dylan (_ent2_1962) to John Wesley Harding (1967), in their original mono mix in the CD format.",hasYearStarted
"_ent1_Carolyn_Wonderland (born Carolyn Bradford, _ent2_November_9,_1972) is an American blues singer-songwriter and musician.",hasDateOfBirth
"_ent1_Jarekus_Singleton (born _ent2_July_11,_1984 in Clinton, Mississippi, United States) is an American blues guitarist, singer and songwriter.",hasDateOfBirth
"More recently Havoc collaborated with the Wu on J. Dilla's posthumous single ""24K Rap"" alongside _ent1_Raekwon, and ""Evil Deeds"" from the _ent2_Wu-Tang_Clan compilation album Chamber Music.",hasMembershipOf
"_ent1_Steven_Gene_Wold (né Leach, _ent2_19 March _ent2_1951), commonly known as Seasick Steve, is an American blues musician.   ",no_relation_found
_ent1_The_Beat_Bullies and eventually _ent2_Big_Boi_of_Outkast.,no_relation_found
"He was posthumously inducted into the _ent1_Blues Hall of Fame in _ent2_2005.
",hasYearStarted
"_ent1_Driftin'_Slim (_ent2_February_24,_1919 – September 15, 1977) was an American blues singer, guitarist and harmonica player.


",hasDateOfBirth
"_ent2_Atlanta-based rapper and owner of Grand Hustle Records, _ent1_T.I. would later hear one of Webster's productions, titled ""Lights (Love Sick)"".",hasPlaceOfBirth
"Lane joined the Ike & _ent1_Tina_Turner Revue in the early 1960s, resulting in his single",hasMembershipOf
"Founded in _ent1_1998, the group has comprised the same _ent2_four members since its founding: Karen Fairchild, Kimberly Schlapman (formerly Roads), Phillip Sweet, and Jimi Westbrook.",no_relation_found
"_ent1_Redman raised speculation himself when a quote he gave to _ent2_XXL made headlines in 2010, ""I am the last member of Wu Tang, like Method Man",no_relation_found
"_ent1_Jon_Gordon_Langseth_Jr. (born _ent2_January_29,_1981), known as Jonny Lang, is an American blues, gospel, and rock singer, songwriter, and guitarist.",no_relation_found
"_ent1_Texas_Johnny_Brown (_ent2_February_22,_1928 – July 1, 2013) was an American blues guitarist, songwriter and singer, best known for his composition ""Two Steps from the Blues"".",hasDateOfBirth
"Nancy Reagan invited Schuur to perform at the White House a second time, for a ""Ladies of the Senate"" luncheon in 1987, where she performed as a vocalist with the _ent1_Count_Basie Orchestra.",hasMembershipOf
The 2007 _ent2_Chicago Blues Festival honored the 30th anniversary of _ent1_Billy_Branch and the Sons of Blues.,hasPlaceOfBirth
"Rockpalast (1976), Comeback (1982), Ballhaus Barmbek (1988), Red and _ent1_Blues (_ent2_2005) and Family Meeting (",hasYearStarted
"Redman has toured with Ghostface Killah and _ent1_Raekwon, and was brought on stage by the entire _ent2_Wu-Tang_Clan as a surprise guest during their sets at 2013's Coachella and Bonnaroo music festivals.
",hasMembershipOf
_ent1_Raekwon featured _ent2_American_Cream_Team on two songs on his second album Immobilarity.,no_relation_found
"_ent1_Blues_Boy_Willie (born _ent2_William_Daniel_McFall, November 28, 1946) is an American electric and soul blues singer, musician, and songwriter.",no_relation_found
"He rose to fame in _ent1_2006 following the success of his debut album, _ent2_Lupe_Fiasco's_Food_&_Liquor.",no_relation_found
"Awards and honorsW.C. Handy Awards: Best _ent1_Blues Instrumentalist, Bass 1995, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, and _ent2_2005 =",hasYearStarted
"early 2006, _ent1_Everlast teamed up with his former House of Pain mates DJ Lethal and Danny Boy to join the hip-hop group _ent2_La_Coka_Nostra.",hasMembershipOf
"Playin' Up a Storm, The _ent1_Gregg_Allman Band (Capricorn, 1977) - piano and clavinet, songwriting credits on ""Let This Be a Lesson to Ya'"".
",hasMembershipOf
"_ent1_Mark_Moseley is an _ent2_American voice actor, radio personality, stand-up comedian, and rapper.",no_relation_found
